# px, py, pz, ox, oy, oz, ow
5.454038600240577184e-01,3.782652136677528421e-01,-1.786877044544905035e-01,-8.051605532175480917e-01,-2.980316045611625664e-01,-5.123590405327038688e-01,1.954123357241208114e-02
6.704193135661036251e-01,4.562750529075955130e-01,3.741033076418086301e-02,5.451518367588751302e-01,-7.538074272902773876e-01,3.667468757495050968e-01,8.975888116183178972e-03
2.828516907889089826e-01,5.579901203895371031e-01,-1.302812511504498616e-01,9.878258259713558198e-01,3.980890621502008314e-02,1.334761871333728644e-01,6.927839488852578775e-02
7.401155515870664336e-01,4.481236058655261312e-01,5.169175499729838918e-03,-8.990923872483342905e-01,1.637876413100470760e-02,-4.307138560446347464e-01,7.648653142082081913e-02
3.726670740620685041e-01,4.685872485147235533e-01,-5.910982922392450656e-02,7.158620070448304951e-01,-5.858391509160487676e-01,-2.986193786980030351e-01,2.348628169586031156e-01
4.070557500717757460e-01,6.485370380122600364e-01,8.509332375757475142e-03,5.535226942490615309e-01,8.113623487069843154e-01,1.818539840049576140e-01,4.725351366251850233e-02
6.460196566139621011e-01,6.681069471039495777e-01,-1.283539495425930488e-01,-3.056835843803020758e-01,6.967530000818537017e-01,-5.176442041113457071e-01,3.913275879199914487e-01
6.200309378447569353e-01,2.744663351576210331e-01,-3.199817200480127577e-02,7.328707988745130075e-01,-6.527345373165134301e-01,1.633902010253095172e-01,1.007058000322653829e-01
7.311096394336856763e-01,4.100414389415038552e-01,-1.280040573617810540e-01,-6.223743246056989697e-01,6.009420452630378495e-01,-4.336731378645474755e-01,2.518858229464129295e-01
7.642854551369585581e-01,2.376917434140504992e-01,4.093527846625198696e-02,-2.686313757097943955e-01,8.220525364538471269e-01,3.910528361856103197e-01,3.148721813772214495e-01
7.063124716848905305e-01,3.342542106884296982e-01,-1.982687602103951618e-01,9.083160995721217823e-01,2.172577637559035546e-01,1.893144803099358342e-01,3.031846877578911470e-01
2.241571772134855478e-01,7.003273571334838188e-01,-1.490330974567631306e-01,-9.285354262934013558e-01,-1.699822207423705711e-01,9.158950904938222004e-02,3.170794357597423452e-01
5.482562769082893750e-01,5.868723698513943487e-01,-1.199579642306913968e-01,-2.000324283560949434e-01,6.333915537752067282e-01,4.732496521083373042e-01,5.786509604170121390e-01
5.230789876877547373e-01,2.915574550560596223e-01,-2.147823235992556423e-01,-3.032121770991389464e-01,6.574320975104688269e-01,-4.959949576124046411e-01,4.794104867906571199e-01
5.741428199592344406e-01,4.043290771629740599e-01,-1.262935868658336125e-01,-5.466498941276765056e-01,6.598424764797925501e-01,1.304389126528091580e-01,4.987659667110087014e-01
5.276444420943456892e-01,3.166411596275280904e-01,-9.418635594368623964e-02,-9.288923420599048963e-01,-3.488891303292616652e-01,-1.217273342324323993e-01,2.485654242328841704e-02
5.170923962160570708e-01,6.864019217525274552e-01,-1.282831431947101253e-01,6.596192369351927542e-01,7.328462724593468591e-01,7.740170098244548991e-02,1.478099451745193693e-01
6.439975587017705561e-01,7.055719351611009493e-01,-9.759335881537507806e-02,-4.897879974128931391e-01,-8.290464652038224136e-01,-5.481539277716303282e-02,2.641684099925651896e-01
4.101134586598911280e-01,4.188278671705469303e-01,-4.952202313907733133e-02,-8.483429139324639712e-01,8.263352626058147188e-02,5.180966500125699925e-01,7.114676355289625831e-02
3.602026086428049556e-01,5.626957992702026345e-01,-1.760641748644072857e-01,6.732841108968060650e-01,6.541499472968180795e-01,2.887101173708377377e-01,1.882095124938816255e-01
1.675043555623798586e-01,7.331775613288679105e-01,-7.224351495394322475e-02,-9.482723024272902146e-01,-1.538085207727238057e-01,1.420941332020163594e-01,2.386039326929026982e-01
3.505390060099669580e-01,6.935969422356845770e-01,-3.507963713927854388e-02,-7.009827580982377349e-01,5.803215422430409998e-01,4.060838884016487182e-01,8.334240240258757038e-02
6.409026204353541756e-01,5.842818160662963667e-01,-3.006870505959732820e-02,-3.171278506271093534e-01,5.385284220437578373e-01,-6.500129664255952511e-01,4.323195675496170898e-01
4.722845589657431731e-01,4.869772373169915514e-01,-1.744101294452679585e-01,5.953431493320208157e-01,-7.596570989100039917e-01,2.610632178377962354e-01,1.826534727705774949e-02
7.586844142708543126e-01,2.983332696125096106e-01,-9.010617949962934636e-02,7.370982004107878849e-01,-6.463628115436144406e-02,5.284970731300417945e-01,4.161721252110610059e-01
5.208863378117410958e-01,5.843950342680368504e-01,-4.553889297269032854e-02,-3.182388323732399660e-01,9.202095776818810524e-01,-4.021118208841494013e-02,2.243244069362533011e-01
4.579207101953003956e-01,7.036621511833179854e-01,-1.758427304897050569e-01,-9.628932688633564663e-01,1.616278138675420750e-01,4.475267400966000814e-02,2.114478676436000737e-01
5.288920234034865109e-01,3.151443099824103866e-01,-1.258396255686740628e-01,-6.058677825512350790e-01,7.512331750425824684e-01,1.464941150609520293e-01,2.170539588083973404e-01
6.720077479158508282e-01,5.608754138555406277e-01,-1.569363693026071815e-01,9.797114650453516704e-01,-1.754033182498996868e-01,2.470273171247810290e-02,9.374911333748343900e-02
6.049175131680344375e-01,4.015756603840713312e-01,-1.313957635326725437e-01,-6.353525310399440462e-01,1.678454879140824640e-01,6.439863391212923005e-02,7.510045735135518763e-01
3.378968908001492855e-01,6.050498587360559899e-01,5.693333903659084094e-02,3.034850152934279177e-01,-9.055620367448812269e-01,-2.912884834569891002e-01,5.482027457191073622e-02
5.062520182336511798e-01,4.117585324229831034e-01,-9.211980341918152293e-02,3.430175901603482735e-02,9.554367780797826670e-01,2.538488243223337437e-01,1.467130764829734646e-01
3.903175197765074711e-01,5.792881600017891763e-01,4.157953971432093443e-02,-8.477591231756664847e-01,-5.037773090122319442e-01,-1.643908820128739678e-01,2.210271268115681156e-02
6.965194885485554988e-01,5.062017875671606104e-01,-1.420551229584847419e-02,4.295012600915726342e-01,1.100728719703689407e-01,8.376011122302016165e-01,3.191191113466476104e-01
6.758424102044809922e-01,1.985784762070973153e-01,-1.550587079689071390e-01,3.227307734134047812e-01,9.417194526138626953e-01,-7.961302740287001800e-02,5.168255342369304506e-02
6.357367238407662935e-01,4.775332936484619761e-01,-2.004570477410668738e-01,-9.757864821056537741e-01,-4.046374478134767000e-02,1.183839922024464558e-01,1.794119758777358298e-01
4.219238877288656875e-01,6.421590912223925640e-01,-1.127217868876649043e-01,-8.163844354078040322e-01,-5.171974584516614293e-01,-1.328946572440726781e-01,2.199141938825271148e-01
5.649955105168634750e-01,3.480118878416673667e-01,-1.112099520815391929e-01,9.779329126296543162e-01,5.909781126718136740e-02,1.193719962665074491e-01,1.609502830269550211e-01
5.835369030932052725e-01,6.952372967325948228e-01,2.734686574181043744e-02,-2.555890779510363031e-01,7.587521767253209148e-01,3.256412203474625677e-01,5.029186347286623837e-01
3.418809446431314014e-01,5.165198611301640153e-01,-9.835725069503925555e-02,-9.674170322411341782e-01,2.484059641385815143e-01,-3.026138858613927835e-04,4.897623030615833040e-02
6.671157079816499857e-01,3.658320930645609370e-01,-1.773075956335163073e-01,-8.002280724880067586e-01,5.826971804195715254e-01,-1.289726796017723331e-01,5.886489488262723613e-02
5.892261539279365357e-01,4.482694573186030707e-01,-1.412171890689625509e-01,8.381172205166813605e-01,4.015268218658525345e-01,3.326057330525808431e-01,1.603407694139363793e-01
1.938868983327002582e-01,7.003202339619583050e-01,-8.178673905697801672e-02,-8.490703108698577362e-01,4.247927514970454843e-01,-1.144363885405136616e-01,2.924637386971883357e-01
5.621130039729704819e-01,6.552260613604290462e-01,-1.088462692467721815e-02,-2.485117201830835398e-01,-5.314758223824218586e-01,-8.097986872979029416e-01,1.208798832667273750e-03
6.437515006438845333e-01,5.819575393659943696e-01,3.165355422969685917e-02,-3.012737707990811864e-01,9.275601988383039842e-01,-1.588152104842667778e-01,1.537658007438121310e-01
5.447081021317067284e-01,4.700290512469168513e-01,-2.000302460913897240e-01,1.434826861261292649e-02,-8.274412407855284979e-01,-5.484346019702338593e-01,1.198107157013779123e-01
4.587914955802080419e-01,6.300774985016257546e-01,-1.053577134072102572e-01,3.797473322693553088e-01,2.809860644464089452e-01,8.700940348184158513e-01,1.406242006008677492e-01
4.583281198784582289e-01,7.105590070327261198e-01,-1.951056377133315034e-01,3.300155301326889723e-01,7.839479015504829951e-01,-1.444727927488375641e-01,5.056115600747135286e-01
6.287054903161968245e-01,4.479295815896032207e-01,-1.780751852215202713e-01,6.929186964304506757e-01,6.759552978934253442e-01,-2.504535140440395935e-01,1.487120337847550565e-02
4.724121653161819090e-01,4.411309643423892424e-01,-2.189019569748487659e-01,2.676352558166693596e-01,-8.220739134156701544e-01,-4.294886497567849126e-01,2.609700183076292257e-01
3.115992108540639460e-01,6.425012054756824575e-01,-4.260464521661522230e-02,6.791279944736361429e-01,6.106429425348692819e-01,-2.258342371819075656e-01,3.389679353140053197e-01
4.779577957057453697e-01,4.536105601813471000e-01,-1.879555251663276583e-01,-6.435806758747811829e-01,-2.013231251085675633e-01,-7.359183169556774429e-01,6.080414217943239802e-02
4.447110485400332380e-01,5.472991149155270740e-01,-4.564774132980228827e-02,9.836084926645095594e-01,1.067906270940313790e-01,1.030875936390310832e-01,1.023867333242880623e-01
7.200229168718219608e-01,4.526229971264091878e-01,-1.505332333162031078e-01,9.627366151237645164e-01,1.209887472159109148e-02,2.334053858121840075e-01,1.360652527443048376e-01
5.001018081357816447e-01,6.626914855796919301e-01,-7.633932986003787169e-02,-8.231535579164135363e-01,4.250597031606912490e-01,3.709881401304057635e-01,6.411137746977159380e-02
5.479066555457977605e-01,2.831753185599766298e-01,-1.154484582569964557e-01,3.996440544722530408e-01,-4.005793810999728755e-01,8.229334443197737770e-01,5.100328795797025999e-02
5.651944152874063265e-01,5.675701418215064464e-01,1.127284511766007968e-02,9.327245498549725788e-02,9.789855530293511965e-01,1.196157202721383067e-01,1.363070635167953626e-01
5.667824815339287392e-01,3.338511924495876082e-01,-1.287101834012798207e-01,3.909159121163051642e-01,-5.394603362888563680e-01,7.317572387666139155e-01,1.438702149093014637e-01
7.202877064980248711e-01,1.983117943640004266e-01,4.903025432269531025e-03,7.488489145134394898e-01,-5.430667061034669674e-01,3.788022019582590327e-01,2.850873103948324896e-02
4.318965117576496482e-01,4.558788302881422450e-01,-4.043155307015457167e-02,-9.831523871708758300e-01,-8.601609566354845304e-02,-5.066328615006451125e-02,1.531203654759346056e-01
3.608513503936654487e-01,5.331350552098402806e-01,-2.546309100918974985e-02,3.142335075739162153e-01,6.226836458741159541e-01,6.714592734579112321e-01,2.503294308827584413e-01
4.740854792559768827e-01,3.605426339077578146e-01,-1.914970198284000613e-01,2.488289892178985330e-01,9.265335505698395480e-01,-1.098253732427564300e-01,2.599194128674002791e-01
4.115333400905117345e-01,6.355315471761994184e-01,-6.836060164101311065e-02,-7.046524557533825339e-01,-6.730165069692221058e-01,-1.238315718093221524e-01,1.875618291948174809e-01
3.134896838695581112e-01,6.161174218726305218e-01,5.961200420727813531e-04,-1.431881018601958433e-01,-9.508168380116520657e-01,-2.672957832364916686e-01,6.322556684767215163e-02
5.530833048857659584e-01,3.893903461886192852e-01,-1.342842800063090147e-01,8.208194091977089046e-01,5.296876857594144949e-01,-1.027102985983684574e-01,1.874487866084801058e-01
6.412343391391118752e-01,6.151034203225127506e-01,-9.784936331146831812e-02,1.812609370700160594e-01,-9.634485110316889367e-01,1.767045698354233196e-01,8.767516343068888773e-02
3.587863481300078150e-01,6.080607382617488899e-01,-1.073601278302775963e-01,-9.053261850504650265e-01,-2.645384243963482263e-01,-1.970186623210715693e-01,2.675585307499735443e-01
4.580205742524319223e-01,7.310118518513584185e-01,-1.730921999337157735e-01,-9.678997602040745329e-01,-1.170848765964566385e-01,-7.327719718379252511e-02,2.099800901089818317e-01
6.178729333470758256e-01,3.465012335947078581e-01,-6.017529996773057777e-02,6.339464371301766210e-01,1.637589677345335087e-02,3.064730721315236939e-01,7.098718200584425153e-01
6.078704253653769429e-01,5.583648654153822166e-01,-7.650664168279017185e-02,-9.121453819651401673e-01,2.954193669511531173e-01,-2.315939694720245412e-02,2.831639845087826068e-01
5.205090892033952255e-01,6.133810232106438054e-01,1.305274273009959796e-02,-9.499742701480562435e-01,9.015200627626029917e-02,-1.687961534237061023e-01,2.468387336104144458e-01
2.883322171669696066e-01,5.316111374946950185e-01,-2.035542151073817807e-01,-8.745759772769478024e-01,4.263712096434155718e-01,-4.646310771591767586e-02,2.261982121473602447e-01
3.272895663290535939e-01,4.862361177782191790e-01,-1.584905808226722279e-01,1.510497864631155929e-01,-9.349900347887531993e-01,2.599989876464414360e-02,3.198462163593636665e-01
1.529642906635081956e-01,6.817613734339383891e-01,-2.488041853970779371e-03,-1.835145360642288781e-01,9.785248183865140614e-01,9.377464956872570701e-02,4.232015021693655982e-03
5.252840224114878609e-01,5.466028674522432906e-01,-1.725165790992350123e-01,-4.893062005384110069e-01,-8.186589844136707983e-01,-2.161075943563753321e-01,2.089842506385108656e-01
6.753455910419657870e-01,4.516023004625988047e-01,-7.161432994872944657e-02,6.530735091716316498e-01,7.437314880657538430e-01,8.024701794137591160e-02,1.179783089778380367e-01
5.836972345867932344e-01,6.376693769885676266e-01,-9.447977126958527483e-02,-7.052295547954199328e-01,5.249310432326909082e-01,-4.313294741786238840e-01,2.026167801503232224e-01
4.223241322057268432e-01,6.605842585948490386e-01,-9.585948222169539401e-02,-9.633445377991369796e-01,-1.730109519980764510e-01,1.809751025772657063e-01,9.634585734966084891e-02
5.155576809248145764e-01,4.028998332694966322e-01,-1.355516775379820849e-01,-3.458559851610320535e-01,7.352048633939765043e-01,-5.814871318830563407e-01,4.159521396193050641e-02
3.164649201344871821e-01,7.179401337134008187e-01,-1.881283693839258531e-01,-8.036004729923090784e-01,-5.162126243477730414e-01,-2.848105338039216838e-01,8.144793493288973729e-02
6.017911290231375832e-01,4.477882728027517967e-01,-1.142571789956837447e-01,9.520225665990705854e-01,1.214869090298950211e-01,-1.447287205684996345e-02,2.805075749332039403e-01
5.295835644825643840e-01,5.007170889063750074e-01,-1.812188316661210719e-01,-9.379899569916630986e-01,2.070647141343512909e-01,-5.379912696018551710e-02,2.727722469049231324e-01
4.923923929554548939e-01,4.468155444980612678e-01,-1.676541863758234108e-01,3.457933604507115732e-01,6.856827460088210646e-01,4.221694889171800913e-01,4.817043142026171676e-01
3.369807062182617607e-01,5.562494323183734268e-01,-1.343274861338669690e-01,-9.764959461854724188e-01,6.474800041507799975e-02,-1.868844903906637100e-01,8.565950488421900100e-02
4.028006187748828237e-01,4.429547002595316529e-01,-1.294158039474570254e-01,6.462432764481670366e-01,3.775256960697563335e-01,4.527846014688824416e-01,4.845926961121567178e-01
3.414853238729846918e-01,7.340339082211584376e-01,-6.015787574728307524e-02,-1.070441659845514371e-01,8.802381537087639041e-01,4.258029766695721197e-01,1.800393410990822896e-01
3.366823318954674238e-01,5.429252784227405204e-01,-1.165107449929705802e-01,-8.733099182585291054e-01,2.545425427277056563e-01,1.021002096310762441e-01,4.026331181190707098e-01
7.367445588083639807e-01,2.751785759280032106e-01,8.992904446172948763e-02,5.507183946296140276e-01,-8.169425017587085280e-01,-1.532873108010250895e-01,7.627056433638680633e-02
6.246656159962681309e-01,3.078291923402591279e-01,-5.996073049344336631e-02,8.005416963632367988e-01,-2.408631223104972241e-01,4.980928010927009736e-02,5.464768836004919583e-01
4.192145523585871780e-01,6.727388623429585435e-01,-9.954638207458125360e-03,-6.761225319681231083e-01,-2.778060718759951531e-01,-2.842072901183053668e-01,6.204098036277739814e-01
5.353558687279922346e-01,4.459578136330960563e-01,-1.849084007795931961e-01,2.380911033150512612e-01,9.628118517233446028e-01,-2.975412443523474046e-02,1.241799371169885202e-01
6.820192825187907371e-01,2.390290666697141853e-01,-1.280339096068594529e-01,-3.300618932479239542e-01,8.629023751616934357e-01,-1.275367029428308985e-01,3.608227084987533639e-01
7.180460364991201327e-01,4.451424593016303777e-01,-1.137161081124098416e-01,-7.945712653462547737e-01,6.612424702001404309e-02,-6.034661586521486987e-01,1.061525334230635845e-02
4.656470603293603738e-01,4.610613057781166035e-01,-7.766812196805761292e-02,-3.034547333834363703e-01,9.110135696683608897e-01,-2.205645174305846112e-01,1.712331577642320357e-01
3.253955256611789082e-01,7.001705516092737724e-01,1.119470317992737884e-02,-4.077891714214111896e-01,8.835668439876704916e-01,2.025451983642405640e-01,1.095128599603450853e-01
6.313899347254892103e-01,4.603241853398916117e-01,-1.902284497584107448e-01,7.991633147955609084e-01,4.433206177502371226e-01,2.585718349740538935e-01,3.129623496855014064e-01
5.772696571155838674e-01,2.603553589686607994e-01,-1.895900559901313176e-01,-7.671787832810820218e-01,2.810108786395658642e-01,-5.533644004236379921e-01,1.620414789903006358e-01
2.801043473702186093e-01,6.877748648293741107e-01,-2.574938174286248160e-02,-9.710914609918869234e-01,-3.735159915666964175e-02,-2.319985775059377198e-01,4.198681298097360626e-02
6.544571819809732460e-01,5.895445648050697818e-01,-1.737370775790525457e-01,-7.782947937230523250e-01,-5.481379537646439148e-01,-2.926212335561932942e-01,9.041466351400805068e-02
4.579909759939117531e-01,7.153836515257986362e-01,-1.457776808946811831e-01,4.047214457523534148e-01,-8.381039542596575576e-01,3.656349509291021982e-01,9.664153397077806379e-03
6.903201564838992166e-01,5.661401379852168958e-01,1.417539996285022141e-02,-7.120004166216835628e-01,6.768536759611077924e-01,1.863361132246360852e-01,1.426046902762243170e-02
6.104560517189309143e-01,3.617367955974456484e-01,-1.788984704567921358e-01,2.137912470660986372e-02,9.793444779847951809e-01,5.211332155952801137e-02,1.941945627032436728e-01
6.558796972722027441e-01,3.862646732625993895e-01,-4.861547895886413062e-02,-8.176406920875314288e-01,1.729519376726772195e-01,-4.411185693968834864e-01,3.270561628086767758e-01
6.908684392716866185e-01,4.308295529521246614e-01,5.965247106965933244e-02,-9.179995259222847315e-01,2.434901334094608516e-01,1.910593931893657116e-01,2.479631698716873445e-01
2.014441871857780286e-01,6.614670255098902274e-01,-1.208788553094718859e-01,-7.040988252245793388e-01,-1.937240828786045976e-01,-6.442922414206634363e-01,2.271636671550885112e-01
6.103807274335621980e-01,3.046834352235456844e-01,-8.393777092214206592e-02,7.234937853291408816e-01,-6.011083743730681883e-01,-3.121771784232939551e-01,1.333074421041356428e-01
4.827667537183440438e-01,6.281705019751173680e-01,1.699813551176890258e-03,4.187984073467421881e-03,8.689885251498440377e-01,-5.296104510378404906e-02,4.919720842169948982e-01
5.764242835176146551e-01,6.031913298029775161e-01,-2.179832228493819579e-01,-5.675418651113767199e-01,6.368046358456033174e-01,-4.121350239759893896e-01,3.201887086137779059e-01
5.096721715746058701e-01,6.798910143646802462e-01,-1.831026194722743805e-01,-4.569455213077644462e-01,-6.500597025596690504e-01,-5.322976776524405151e-01,2.920314298677927356e-01
5.985517832852466080e-01,6.238547453289871036e-01,-1.531311314372646726e-01,-7.880721063097589907e-01,3.737963464395465535e-02,-5.551199085262548127e-01,2.634141327419367018e-01
6.344119589991891184e-01,3.994375349430860922e-01,8.383262460605526989e-02,-4.567954939159105110e-01,6.926311470574680884e-01,-4.824032907190750272e-03,5.581905584748684257e-01
4.549155591862750203e-01,6.216173774216462444e-01,-1.911820615569680415e-01,-8.289071140665480453e-01,-4.743976710301927024e-01,1.017148367902229525e-02,2.962370451019968876e-01
7.373572147873339588e-01,3.901584966565319612e-01,-2.609530668409354090e-02,3.704719343011583788e-01,5.507505311778053692e-01,-8.369880474722615066e-03,7.478999554775774827e-01
3.189392137508077485e-01,6.779529092486688002e-01,2.105793087058632773e-03,-9.651422377324787583e-01,-9.056157702632265313e-03,-2.597944617117800004e-01,3.041849135496230844e-02
2.469964145638472997e-01,6.240175732049882962e-01,5.457528048882706595e-02,-3.733647502021029130e-01,9.235453717695708553e-01,1.546603910806860875e-02,8.615980050946599189e-02
3.348073967304228127e-01,5.377963375716386940e-01,1.237183016318227358e-03,5.382572540711310083e-01,8.417749110429459947e-01,-3.862055296735108362e-02,1.423307650295858873e-02
6.153296817189790602e-01,2.885557652044981602e-01,-2.099156985165588074e-01,7.635214101773191153e-01,-4.995954546467766266e-01,3.321287865586834420e-01,2.390186332405392355e-01
5.098451367036767046e-01,6.857509459020422193e-01,-1.110535067142817689e-02,-5.325816125142136537e-01,3.899885613880227364e-01,1.037920613274412179e-01,7.439710720207209915e-01
2.331710007550302222e-01,6.284981086176105736e-01,3.047953100328881781e-02,4.269548040177923443e-01,-8.713132206776944555e-01,-2.411178231737410027e-01,1.962300044151554443e-02
3.819101324563024535e-01,6.376353945448359761e-01,1.426071907839873698e-03,-9.504948502089859419e-01,1.052577393124133759e-01,-2.699161168837517222e-01,1.123638637971951376e-01
7.153981042421120318e-01,3.873340888969213913e-01,-1.896235166863883270e-01,-6.615525949359244429e-01,6.729283103133136823e-01,1.779548080226031892e-01,2.790120778999571338e-01
3.530942609654819653e-01,5.855900010768704256e-01,-1.597179995368000482e-01,-6.147684292414463680e-01,-7.878308890313625579e-01,-2.718312826726599143e-02,2.536427080972447623e-02
5.687475763613556445e-01,3.819401109523514748e-01,-1.418240950566025116e-01,-8.833201414178711852e-01,-3.615163016504006621e-01,-2.389909880705108347e-01,1.787031030161756184e-01
6.674407070553057819e-01,3.264530964002748670e-01,-1.846891046667819003e-01,-2.512711653388055577e-01,5.919237867061648561e-01,2.624909275258333619e-01,7.194355740212884376e-01
6.102994569005882886e-01,3.614255253649663047e-01,-9.696598715872849217e-02,9.383621131269033189e-01,-1.581999353534117858e-01,-7.520825712025054448e-03,3.072340513074659496e-01
7.775828270490137140e-01,3.617569815456738169e-01,5.891464215936022264e-02,1.151114687832028964e-02,5.973488711432318743e-01,-4.020370323987452754e-01,6.938357472928751157e-01
2.488317811926907819e-01,6.000084280392604663e-01,2.184680292093915677e-02,-9.728121827751222694e-01,-2.058273089646509707e-02,1.691516882786546494e-01,1.568455118440777452e-01
7.080432762327736329e-01,3.293093541673810520e-01,7.034950443671998677e-02,-8.245613750725467872e-01,3.707414882007196710e-01,2.900405330188727260e-01,3.138881598138328344e-01
7.123504638733486605e-01,5.176409425148451593e-01,-3.282132143686583570e-02,-3.905813255075490376e-01,8.427708787100781640e-01,-1.166965896018795634e-01,3.515186767986857586e-01
6.932008930416717618e-01,4.060924950571502823e-01,3.361316733619822139e-02,-3.266672443587720909e-01,6.561555329864168229e-01,6.097301807819763830e-01,3.016248243065156598e-01
4.372499070056783399e-01,4.893384215745607557e-01,-1.143489214244262919e-02,-3.714974230953073109e-01,8.191772961310722634e-01,-3.461281395931730120e-01,2.667087046174161369e-01
3.743120407762768886e-01,7.022884408399701073e-01,-1.223556587215807179e-01,-7.395139861738664333e-01,-4.472021957004113091e-01,-2.193377423769111434e-01,4.527915802916057109e-01
4.281009274144845778e-01,4.300950276451614429e-01,-7.732559572818534233e-02,5.108888586048553337e-01,6.291169426829359423e-01,4.152353142229645577e-01,4.132603058664831575e-01
5.538166645759537987e-01,4.316677120315672855e-01,-8.379844938421399103e-02,8.186906969336003037e-01,-5.082016408581806477e-01,9.804198342766758112e-02,2.487255605461503594e-01
5.838975971043718349e-01,4.098219085160700326e-01,-1.815603165707228850e-01,-7.736603640381370939e-01,-1.214759820241123472e-01,-3.037444426042075572e-03,6.218392081873040933e-01
6.026892136348170892e-01,5.011538871908880477e-01,-1.545661813739510060e-01,8.350528019091697507e-01,2.032811751733302752e-01,5.111241335225010785e-01,1.075648522183132207e-02
1.779260579000277176e-01,6.571412132385148208e-01,-8.719867230458624996e-02,-3.559970115483365172e-01,-7.585928689668341995e-01,-2.009732506204542912e-01,5.073585906007392898e-01
4.997971733255818227e-01,6.537566690722924623e-01,-1.356139433794646965e-01,-6.572107626920010714e-01,-1.132406212827314768e-01,-7.213391579351481342e-01,1.868699931040576356e-01
2.496292758446503890e-01,7.345473947756968602e-01,-1.188289625517580383e-01,-6.423095795377802009e-02,-7.814982176959240912e-01,-4.436970065722054546e-01,4.338984744583672115e-01
5.322032790374595645e-01,5.347529535645919596e-01,-6.830072024865414815e-02,8.160649057789184369e-01,3.399191542042993563e-01,1.746086036064814495e-01,4.335952879214361455e-01
4.456719521066610512e-01,5.521813815105706125e-01,-1.196507233194129549e-01,-7.164549463929607009e-01,4.297244868834919629e-01,5.495430271150419932e-01,5.624634308374127332e-03
6.911000004671944419e-01,5.834014143396715202e-01,-6.879430804038010050e-02,6.420787005840983275e-01,7.648958845986152388e-01,-2.565955225499109982e-02,4.484211589988309349e-02
6.646116951080504043e-01,3.300841312871847233e-01,-1.471912453219810235e-01,-8.092447636919368747e-01,-4.778086235468486098e-01,5.014518127480486337e-02,3.380936149890503839e-01
4.181321677874982323e-01,7.252463397716306659e-01,-1.043476782868036912e-01,7.718248418511047815e-01,4.443482083738353738e-01,1.018820707881393575e-02,4.546837182624849372e-01
5.764050680155151651e-01,5.213913061826811468e-01,-1.310394899554341019e-01,-7.901556005299275043e-01,-5.864513760716492108e-01,-1.405363484109188876e-01,1.094460836676366261e-01
6.622024222225506573e-01,3.430233872219886626e-01,-1.701499939678480788e-01,-5.257642831410372919e-01,8.114849517648980992e-01,2.386300843000095095e-01,9.010979136189424532e-02
3.200797697596241553e-01,5.874537788570920460e-01,-7.551167035992388532e-02,7.582058867170027305e-01,3.421107130669540086e-01,1.531711657936803417e-01,5.335004098610504064e-01
3.862953641640525237e-01,5.243691848218184903e-01,-1.334290186222727714e-01,8.691618131030698358e-01,-3.820291724525515242e-01,3.078080168688716034e-01,6.217458314986736706e-02
7.368778086587259857e-01,1.582655283119271394e-01,-9.630302780757803160e-02,-7.792241782365066927e-01,3.507642973062962133e-01,-4.857026925253402627e-01,1.840298406794242669e-01
6.865144425196534339e-01,5.119201822041777872e-01,-8.466049478090190150e-02,-6.220894464224729914e-01,-4.878430088645808183e-01,-5.297914129020159235e-01,3.071399976672187226e-01
7.199841855919582034e-01,2.839615468819230992e-01,-9.413478644685865926e-02,1.026756194599541400e-01,4.974085880037631968e-01,-1.183272903177342295e-01,8.532532250830816567e-01
6.977605647199378591e-01,4.970836935737660278e-01,9.666719123887834719e-03,6.655065624415827941e-01,5.217402708393420463e-01,4.578094436250790267e-01,2.744059373617360187e-01
4.448143650824420425e-01,5.329993590715575991e-01,-4.055553705614983739e-02,9.098404806519694299e-01,1.460519383554800266e-01,-1.448498227480784772e-01,3.603854324462227865e-01
6.265325442098136355e-01,7.080815214337603525e-01,-1.517479819469248481e-01,-8.344649078792157892e-01,3.368856874412076707e-01,-9.136616166208738621e-02,4.264136203482873366e-01
5.368480374263995270e-01,6.177343574436751084e-01,-1.085897436919870257e-01,1.884652747899497049e-01,9.708382449550293503e-01,-1.095253256569671124e-01,9.979050741792669377e-02
4.007314626181303074e-01,7.212004934057090200e-01,-1.145389896983259326e-01,9.440719251454966487e-01,-9.041666412796502128e-02,2.395221739602488784e-02,3.161950636582739338e-01
4.736196211183246185e-01,4.068482224285429050e-01,-6.558587482328387397e-02,7.039286782292497602e-01,6.472065715731042390e-01,9.909344060989346004e-03,2.924207150310821901e-01
6.202357970586989122e-01,5.107969414016578780e-01,-2.001984024364314441e-01,3.626764573265168212e-01,-8.577314071779272853e-01,-3.419932308077283101e-01,1.257109801224672307e-01
3.626260379551110580e-01,5.514617474553584753e-01,-1.839286945725724376e-01,-7.888214346817009615e-01,-8.748955337314372194e-02,-5.775087300591239536e-01,1.912850985904814838e-01
4.122244183145193919e-01,5.279387421754333509e-01,-1.039978217720479020e-01,9.810476823526586010e-01,1.062091198490762445e-01,1.598406520360353966e-01,2.675880729647981196e-02
6.286797773802842437e-01,3.372727218320580866e-01,-6.864788028428285560e-02,-7.095091271110397502e-01,-1.471606135835758777e-01,-1.020458915838704933e-01,6.815623143680177298e-01
