# s0, s1, e0, e1, w0, w1, w2
6.555018155007377167e-01,9.259681503681784775e-01,-7.786188398693223434e-01,1.618975509159098713e+00,-1.839595863168712153e+00,1.206850184981280716e+00,-5.432577723671201397e-01
-1.242969299067094635e+00,3.215483924108677449e-01,1.223486362294076812e+00,1.695682947906872906e+00,-1.706969464608345088e+00,1.065377283766044680e+00,-9.678947075283752532e-01
-1.163128548144118257e+00,-3.779917789351070478e-01,1.352348415049696051e+00,2.230338587770677172e+00,2.043122115659716798e+00,-7.472264044098786417e-01,3.686393097641409433e-01
-1.474221609627172747e+00,6.541477323060074234e-01,4.321643420922027801e-02,8.250948731603909847e-01,1.280359568536055370e+00,1.663427086013866241e+00,-2.397921345197507659e+00
9.542161757739608952e-02,-9.313157297433245496e-01,-5.028168518355053962e-01,1.710226981321534945e+00,4.256737446423715099e-01,1.052361780776500222e+00,-1.967451941734913445e+00
-1.139596521465886525e+00,-3.762588867544947036e-02,1.296673741143754555e+00,5.432199257437692053e-01,-1.225510113642919396e+00,1.741388960633736716e+00,1.904060542114583754e+00
1.487563474039558020e+00,8.046554586285274979e-01,-1.526877063164790771e+00,1.437945529865542138e+00,9.193330322895194584e-01,1.646340345747739686e+00,-8.322798691716770669e-01
6.474127358842118873e-01,-5.095080981498842920e-01,3.523684891328238145e-01,2.576798714289614267e+00,1.418925556440280289e+00,-1.551871933791950653e+00,-1.340416697729040374e+00
-1.366862417552964226e+00,3.289854288878135691e-02,8.142420634502243182e-01,2.093482319508805922e+00,1.398434569043924824e-01,-7.065213773698992838e-01,2.978707288815476417e-01
-7.057419005388845257e-01,8.818777898127532211e-01,2.417074878322105214e-01,7.406804794588239815e-01,1.709102953317461093e+00,2.039416864221248460e+00,-2.352435284688939365e+00
1.949241862305204354e-01,-1.074553481756175266e-01,-2.575875544242909321e-01,8.375593741000862957e-01,6.586316274759962397e-01,1.808600779899176114e+00,2.325189555190171120e+00
-2.264505182981100262e-01,4.230349867897587046e-01,-5.422356293861545495e-01,1.219852343867130262e+00,1.698801757989969907e+00,2.007104975882954001e+00,1.159564948827842557e-01
1.469025790403267528e+00,6.885448368014888132e-01,-7.042777187692661478e-01,2.075897638641072795e+00,-2.586222888311085821e+00,1.147588885284817728e+00,1.821907166888624197e+00
-1.036010198864218967e+00,-3.986319205733115378e-01,2.019658543788924732e-01,1.398350152444769456e+00,-2.594664811158900353e+00,-1.356311934163698663e+00,-1.052620317070992684e+00
3.780154970728744068e-01,-5.722611981285823379e-01,-1.499179466153739426e-01,1.400888237851936946e+00,-4.989415305975590798e-01,8.957014521732769019e-01,-1.510324434895508716e+00
1.005931070985914833e-01,-7.191928043591508946e-01,5.961464336434474376e-02,1.637414321759813829e+00,2.745466275139491152e+00,-1.242130209911147309e+00,1.023615117255024742e+00
1.438747453395339271e+00,9.791567805490952736e-03,-2.652292006181209416e-01,2.251690920345087665e+00,-1.885458600601421120e+00,6.172521593493809355e-01,5.457670521009498898e-01
-7.481694635108734337e-01,-4.430769116482853320e-01,2.186914092013445554e-01,2.570209050209068646e+00,-9.103927387722965392e-01,-1.286433825321217528e+00,-5.739328327063453195e-01
-1.268371926817990269e+00,-6.048330598265638791e-01,9.767466275856886426e-01,2.533853130821924537e+00,-1.956239738447445475e+00,2.445443494752599367e-01,8.015727343244907210e-01
1.203622371580889805e+00,1.330930495442368411e-01,-4.529123452741683487e-01,2.245485960395050551e+00,6.716961170096147349e-01,-9.564731839233133748e-01,-1.781748594397581265e+00
-1.238596489308707582e-02,-1.030975753786310012e+00,6.541154158064839130e-01,2.456451801427985693e+00,-1.612482151720670664e+00,8.681747374451997956e-01,1.899668957690648696e+00
4.177299027777658935e-02,-1.026993236307290447e+00,-2.691329334990082423e-01,1.930007641264559703e+00,2.438475305438414509e-02,2.699038908870872167e-01,2.295567478110207560e+00
1.141864683009345072e+00,8.861885509151172791e-01,-7.898860513960488383e-01,1.258663189603766108e+00,-3.417890427066621051e-01,9.030223963003796150e-01,1.810890955260813229e-01
1.290850846548881936e+00,6.528742392927031624e-01,-1.106958242524878067e+00,1.922539823232011669e+00,-2.351073137564951399e+00,-5.150365877149671867e-01,2.600888834583205522e+00
1.919955765244141244e-01,-1.143659214866366014e-01,-2.203747390759724922e-02,9.054279129290109251e-01,4.765680654236827962e-01,1.645279072789663566e+00,1.537516922388705964e+00
-2.880914717313103335e-01,-8.817493914234202368e-01,3.532979312559456631e-01,1.877787679145841881e+00,2.703890507030112467e+00,-1.148812629284606368e+00,-2.680138648177802008e+00
-5.408150503124262709e-01,8.283910925200572706e-01,1.976328591770899479e+00,8.136843611501904938e-01,3.003833490904566972e+00,1.850291487407754065e+00,2.839321219130606977e+00
-3.389591843438750640e-01,2.729572908899267070e-01,9.587162000435442977e-01,1.791253913749319970e-01,-1.646829153105730192e+00,1.920122527355119679e+00,-1.686217772332262665e+00
-2.191999553283892066e-01,5.436898018400522226e-01,4.899563433107640975e-01,1.352285164365991221e+00,-2.540901223658024399e+00,2.086427663105120622e+00,-1.972398565914553314e+00
-9.099653882588660814e-01,-1.176262714602538395e-02,9.793793969053048443e-01,1.704107037570042005e+00,-2.197319341556812411e+00,8.673350675920614705e-01,1.476266205307072532e+00
7.537275203306874616e-01,7.280789470258994811e-01,-1.733864324465003381e+00,1.746933273402438980e+00,-1.306847755795862653e+00,-1.447498495427395504e+00,-2.021384880048428201e+00
-1.586030156948825542e+00,5.314536378019361074e-01,7.107798533354370285e-01,1.936732239561427482e+00,-1.110760044171827943e+00,-7.680987081204927458e-01,-3.714076771965881818e-01
-9.612141824567517201e-01,-1.070702648350421615e+00,2.604821533372541076e-01,2.427313727122465625e+00,-2.428238165240567792e+00,2.695441472778936642e-02,-5.110393402511852479e-01
-5.033893650455463220e-01,2.255272926343088180e-01,1.067301249555816511e+00,9.294082931302468653e-01,-2.046140865340889459e+00,1.671634982195051577e+00,2.820958403630221767e+00
-1.004494405775456123e+00,8.816155874548994298e-01,3.902899046974424024e-01,1.489151637990669963e+00,1.878999359251190882e+00,1.996298080154497612e+00,1.291450241454789705e+00
8.150101949436945326e-01,2.177059452961014330e-01,-1.362433946855672096e+00,2.180542223559944315e+00,-5.231001139418762769e-01,-1.426779598814909011e+00,2.450802018851193864e+00
6.912768541078029294e-01,9.657308678656071343e-01,-6.349686409422212741e-01,9.048343949435475597e-01,-1.144952974402642543e+00,1.278791916229398584e+00,8.611083443155953532e-01
8.037867313420812287e-01,5.734704295775241434e-01,1.601826965325969354e+00,-2.759303065749158651e-02,-2.604450608067653494e+00,1.881224538948434777e+00,-2.541298503982793555e+00
6.849170160837103616e-01,-1.168929450497595779e+00,-5.839015762644059748e-01,2.278790718467142540e+00,-2.652533126383953554e+00,-6.302108268319003281e-01,-1.126687015274594028e+00
-1.610001546604251654e-01,-3.771422472451066987e-01,2.073265043156529153e-01,2.030714441395406578e+00,-1.887790055552889479e+00,7.876430178730493559e-01,1.216484754989600958e+00
-1.002430666622050381e+00,9.419371373924625424e-01,-6.653139137385246649e-01,6.372730084244816462e-01,2.861267309391989144e+00,2.038669562507464228e+00,2.162424150799764355e-01
6.256464506230789979e-01,-1.062407593480834134e+00,-5.862433866961822559e-01,2.290521243974620091e+00,-2.526708669999961021e+00,-2.722542059887964605e-01,-2.036649077639834715e+00
-1.296912502953550206e+00,-6.564222892844182589e-01,7.279773619959692965e-01,2.556232094837286972e+00,1.505195379542392686e+00,3.828334441872125460e-01,-3.033955433709995209e+00
7.721168922032894955e-02,-3.039256404169015102e-01,-1.213687783910103013e+00,1.364264767935205569e+00,-2.411283860396186807e+00,-9.492937767818913075e-01,2.150615187783950333e+00
-2.190679204535768143e-01,4.702880685025285779e-01,2.224760164887038094e+00,6.963439397925014207e-01,-2.703507396168936872e+00,1.956524487495605147e+00,-2.836070385887655920e+00
-8.788680661895620361e-02,8.774735195079150785e-01,-2.393694049037178750e+00,8.274881817624192282e-01,-2.929812219702239595e+00,1.860612846549634103e+00,2.905487925513085656e+00
-4.780938706989203979e-01,8.144344364741673559e-02,9.696386357510684562e-01,1.240597934473152808e+00,-1.454111352530724544e+00,1.509065159977268866e+00,-2.291305559642671685e+00
1.194656351586690590e+00,-8.382283416266178566e-01,-8.500904406237150823e-01,2.475438624834660040e+00,9.450214375569210290e-02,-3.134700772416130210e-01,2.932448898377431057e+00
-4.200026730834007793e-01,-1.950183730059873444e-01,4.818496907588527556e-01,1.466963441454022687e+00,1.693924447630200447e+00,-1.522786366485542997e+00,-2.727767079111095505e+00
6.980134954502648093e-01,-1.331306376526981694e-01,8.279028671405663786e-02,2.113852532272667784e+00,-2.016544478281135255e+00,1.064205911785655712e+00,5.317779670101971945e-01
-6.724830801852632600e-01,-5.876368712946222761e-01,4.429553660796390346e-01,1.888971634330132598e+00,-4.068394683605633944e-01,9.412503153581885940e-02,-3.757475744044964650e-01
5.945002333398754502e-01,5.707532015013971893e-01,-1.117268209128145173e+00,2.112434417446092727e+00,-2.891540789820150614e+00,1.698898599570182189e+00,-4.526129509910585824e-01
7.453639641606524258e-01,9.410541478193792386e-01,2.278229781949199229e+00,-3.091379607101328239e-02,2.710327113045811309e+00,2.010074841491467534e+00,-1.249109814171524890e+00
-3.224115854577547235e-01,-7.382345363145197403e-01,6.583103508152690075e-01,1.871406409632050627e+00,2.786775573539130413e+00,-1.176661508679241130e+00,7.494013514923252295e-01
4.210786871897598260e-02,-6.964848238900049893e-01,-1.645392929567091045e-01,2.127305963364120700e+00,1.656519351251473537e+00,1.599132600033819074e-01,2.081902886870421021e+00
5.193825690101574466e-01,3.656954001972914092e-01,-1.223970759125891927e+00,7.491813915617954178e-01,5.256882598403107565e-01,1.274619900463669797e+00,-2.104743655213018094e+00
-1.227737705457097039e+00,6.404091821211812530e-01,1.765081295422718632e+00,1.146977413729922679e+00,-1.141891563989227754e+00,1.352733766929834935e+00,-7.385243701791255333e-01
-1.548188072336230015e+00,1.217955197369180453e-01,8.073689111189388257e-01,1.633686058445873224e+00,2.546514933548791326e-01,3.312786568258627717e-01,1.559399730783980864e+00
-7.845376549277885969e-01,1.034221280599951776e-01,1.106664410349178951e+00,1.073819752436556474e+00,1.812805378636634046e+00,-1.230284120105885393e+00,-2.125002625148457724e-01
-6.838634081221333094e-01,1.044048014982793759e+00,2.750944408457392854e+00,1.577211006068177213e+00,-2.460060585377857656e+00,1.750687593468339021e+00,-2.039866689922394727e+00
9.439471110511421514e-01,-4.750763139370566268e-01,-1.124280375285428901e+00,2.288176004759658877e+00,-1.674552866734551948e+00,-5.037805713394007956e-01,-2.158879576261902855e-01
1.284485677109296287e+00,4.881635097630718789e-01,-1.289025462623323515e+00,2.065345466813182540e+00,1.132816751978123371e+00,7.595383342445853891e-01,-2.804195168971511443e+00
3.266353188225803450e-01,-1.011032288794845080e+00,-8.620959848510079127e-02,1.945315307781081415e+00,-9.246464049928526663e-02,7.820543010602412082e-01,1.175975034415316145e+00
5.362979152485491952e-01,9.158052267784326794e-01,-9.976236111460234923e-02,1.248929519836446261e-01,-1.199507491657357372e+00,2.065520379576638366e+00,-2.490597696377204517e+00
9.568447693665498299e-01,3.149003963982788257e-01,-4.141752461704828470e-01,2.416735634000096944e+00,7.498774746647223211e-01,-1.213102388599608839e+00,2.843246301817220711e+00
-3.102507145675785782e-01,3.822955894144377531e-01,-1.927533422775858707e+00,2.019830063745940429e-01,1.821069197769208614e+00,2.078814669558261663e+00,-2.497262443644157504e+00
-4.206512067038652436e-01,-6.392286226220460499e-01,-3.708106394769083991e-02,1.970861976529110438e+00,1.161806402503944291e+00,-4.395605020271633467e-01,1.917541681655512420e+00
-1.487825431931089071e+00,-1.310665747487442800e-01,4.414412108150145286e-01,2.154023175926650602e+00,-3.469394356291282122e-01,-1.217225352313608733e+00,-6.690165844845452625e-02
-2.702864714226738130e-02,1.584866690728761185e-01,-1.130798179559474148e+00,1.988531677232403316e+00,2.695600185809576388e+00,1.056294956019172115e+00,-1.539885964071876723e+00
1.300597138883987203e+00,6.213248756567755215e-01,-3.209710445965248127e-01,8.459322921219283309e-01,-9.205138070575165088e-01,1.739063540611395009e+00,-1.092974760240518428e+00
1.171122793692150665e+00,6.910059853499368465e-01,-5.585267281053010180e-01,1.661390602875177924e+00,-1.493227831092845070e+00,7.384632280982170727e-01,-1.093739205010533233e-01
1.864088650948705350e-01,1.033053295899722279e+00,-1.284994653857099767e+00,1.184032582466428424e-01,-6.076313844013454535e-01,1.959460844729898898e+00,6.517363085230063469e-01
1.323249273571041051e-01,9.438437310600411578e-02,-4.995507601225845917e-02,2.448461643085884543e+00,-2.577423719411706227e+00,1.764620897948800948e+00,1.215839956149666001e+00
-1.295838068409456367e+00,4.432955334312915774e-01,-7.170958470523975947e-01,3.383887801869697176e-01,2.277251418113497294e+00,1.924097832200031721e+00,7.589413341426549664e-01
1.477161417258719300e+00,4.847574721412022392e-01,-1.250918730034979109e+00,1.473362575967806176e+00,1.050377155694159015e+00,1.423085969171688170e+00,-5.538216780876696888e-01
4.034803968382578709e-01,-2.114598010219526092e-01,-9.935845560494271922e-02,1.196028320673716561e+00,2.601526466928309134e+00,-1.186904630061768273e+00,1.213520854691572559e+00
-6.558723685342684462e-01,-9.114694547701827076e-01,6.314433194549153860e-01,1.795959089753318194e+00,-9.541922801714819435e-01,8.234876835421478525e-01,-1.018284942195482934e+00
-7.862767160861758864e-01,-3.389288325521291334e-01,7.829065135892725458e-01,2.346304861142280984e+00,-2.386349253847882323e+00,7.946005839447174424e-01,1.842503312374211610e+00
1.089405124811709147e+00,-7.599936208371103064e-01,-1.245402548066949722e+00,2.453431349007537676e+00,1.922655721864932943e+00,4.136842340726121225e-01,-6.638943500496314876e-01
-9.468942680953339464e-01,-6.005959845612438563e-01,2.597407824337820692e-01,2.392627466237327916e+00,1.591368623637920976e-01,-8.172702246575191953e-01,-1.272334954014099129e+00
1.317649335741510441e+00,-6.815473933218911817e-01,-1.564010750463018518e-01,2.290359719890926016e+00,1.543382788409489059e+00,-5.730389675801296212e-01,1.808591277299825606e+00
2.897278208825140311e-01,1.614729933562220054e-01,-1.138717784461313443e+00,6.567987513169061264e-01,-2.790646289993055529e+00,-1.503033956516261149e+00,-1.821304108723849957e+00
-6.746949380140594421e-01,-2.371442030528438938e-01,3.575212510548664291e-01,1.249869326185149898e+00,-2.545086976997946948e+00,-8.988995059530509035e-01,-7.958415776794134366e-01
5.069354596039965521e-02,-7.613845016113274244e-01,-8.052423680430469410e-01,2.213961984174237063e+00,3.052997334079709191e+00,4.614425964323136675e-01,-1.395999977064098063e+00
-1.603473088925616130e+00,-4.061986358136309150e-01,7.214231428980646399e-01,2.250016003998464242e+00,-2.682730231643889240e+00,-6.004729642120480992e-01,-1.874256097220653006e+00
6.275602256386503264e-01,-8.588244820702997107e-01,-7.267303701726324228e-01,2.503303380340024642e+00,2.205126206893172736e+00,3.075929114745115101e-01,6.001766181266132705e-01
9.929938008275551731e-01,7.303075557054663491e-01,-1.474306245340696542e+00,1.422001812951439792e+00,1.441504926546314458e+00,9.340862148081741090e-01,-1.491899095814819276e-02
-2.351163051673785809e-01,-6.788241633000491326e-01,-2.357522675707128812e-01,2.063245050981417528e+00,-1.241641145554375436e+00,-9.429734912051407347e-01,1.014817218318436076e+00
1.676933834404920276e+00,6.411552806069082955e-01,-1.232047800846767238e+00,2.494618427518072501e+00,2.333222016693769163e+00,9.501309646570725853e-01,2.178713325629320963e+00
-9.701454410998578970e-01,7.178839095005633553e-01,9.574287936242908970e-01,2.371697218154611875e+00,-2.935267684966141211e+00,1.885131814475177858e+00,8.086271422628761307e-01
-5.341101106857848446e-01,8.110145630892340307e-01,1.665512017418556034e+00,3.722293796384323339e-01,-1.019735454742504377e+00,1.797377227293740720e+00,2.432863558004140891e+00
-1.444555370393897809e+00,8.674303608699913681e-01,7.816635732532972725e-01,1.233929328056534214e+00,-7.807737653332580408e-02,1.325209134209767381e+00,-2.866505336194786757e+00
-1.553204147340102592e+00,7.766122350852766587e-02,9.846474998577861015e-01,2.454657117032068125e+00,3.103124959415302087e-01,-7.004363700736970788e-01,2.486446391876711459e+00
-1.304658812411482627e+00,-1.049105058693837744e+00,6.571316510903080221e-01,2.408814155923737044e+00,-7.633519503643455550e-01,-1.908158386251297411e-01,2.960655897554548055e+00
1.209554836699426872e+00,5.848971327669008069e-01,-1.137327737186342613e+00,2.603721128563598608e+00,2.691292060838653022e+00,1.799764567781889646e+00,2.625805463897084024e-01
1.170108751578732509e+00,1.091061040661696069e-01,-9.060237772198900252e-01,2.102981751423187440e+00,-1.616204989290735305e+00,-6.465703635408402983e-01,-7.492126970997672331e-01
2.431383277256398134e-01,5.617407759983343851e-01,-1.037986873751640005e+00,2.013534100802653715e+00,5.818234015828549488e-01,-1.550630399881958832e+00,1.700573318635938413e+00
7.617483388091508267e-01,1.013227002564820012e+00,-1.571778560742210562e+00,1.874565072793503706e+00,-1.232520573771662464e+00,-7.029658285482524027e-01,2.132020782576319995e+00
9.515263029575975473e-01,7.095734011862306900e-01,-8.491665775875940625e-01,6.889578235715734245e-01,-3.770700202471592988e-01,1.360418611151615664e+00,8.774325693653040048e-01
1.952525118464294440e-01,4.748148769031410588e-01,-1.111461982511643853e+00,1.406182932916545614e+00,2.454902759591147898e+00,1.963134636839179770e+00,2.399235399309605832e+00
-1.719220540545045584e-01,-5.997812246414562232e-01,-5.810443496514685613e-01,2.284103626137846454e+00,1.705208686128398377e+00,1.214705742245351772e+00,8.849902869585513088e-02
-1.276183130820788936e+00,-3.978388772552270414e-01,6.445373236692595320e-01,2.088612537445008410e+00,3.488186970458531100e-01,-7.185187539810555801e-01,2.130310711684002101e+00
4.114086430703967068e-01,5.628654336070799680e-01,-1.205678129485417305e+00,1.950990428007683741e+00,2.738316917996255206e+00,1.363585581446397299e+00,-1.321272015339498340e+00
-1.308879260500754871e+00,6.781420930143240433e-01,1.830665781586412244e+00,1.221303929270062705e+00,1.879061834006416909e+00,-1.489460227770186052e+00,1.356771737260261013e+00
9.182188236913702006e-02,-2.643759240075147510e-01,-6.537488647540032893e-01,2.279084413092384409e+00,-1.093962677885177648e+00,-1.058818787771366843e+00,1.247339964663698453e-01
-2.890259836569120111e-02,2.325298839842466769e-01,-1.409625844011569429e+00,1.892484596525714213e+00,2.380428698020441658e+00,2.025102495637916444e+00,8.901225884951609046e-01
3.083460725933409030e-01,-4.772623590074804856e-01,-3.784001829941412431e-01,2.106739204180004599e+00,-9.820753184924781998e-01,3.377454299635700430e-01,-2.222084313150032298e+00
-3.635968715204933588e-01,5.292293833024883654e-01,-1.110550677392017072e-01,5.192531696863263990e-01,1.240435666540519399e+00,1.878799422644514383e+00,1.040385681155849618e+00
-3.775180069953767426e-01,-4.975608370891579924e-01,3.804591333482632010e-02,2.355257269709860601e+00,1.583914928046414872e-02,-9.418718156784565698e-01,-2.192934818453466939e+00
-7.632677040449731276e-01,-9.370824279104321697e-01,-1.839648099367128253e-01,2.228087206579621782e+00,-1.716546295435184888e+00,-4.539406396336196359e-01,-2.326077713108707812e+00
3.967170229231942180e-02,-7.776256284265339325e-01,-4.686350439747331009e-01,2.130305787887772251e+00,5.806635281365628565e-01,-4.340691252583903648e-01,1.625114620801211274e+00
4.607503093826434970e-01,3.626453683449595289e-01,-1.416298565421346689e+00,1.600457922296094404e+00,1.154742956088531614e+00,7.788645040756771998e-01,6.388320223813250820e-01
2.476407751330409468e-01,-7.145308011799755832e-02,-1.090085397908722387e+00,2.388330782738778080e+00,2.879479568029550407e+00,1.154605710736546609e+00,4.756727821303901038e-01
-7.319473255788433441e-01,8.804922443831757484e-01,1.589986347233883990e+00,8.665492330115504016e-01,2.995919785130143786e+00,1.808293335632735754e+00,2.443002227233105117e+00
-1.356954325491452673e+00,-1.580887538546174031e-01,1.128578234290378290e-02,1.918553956344235756e+00,1.301840503178993913e+00,1.347481694781559103e+00,-2.821520105801740730e+00
-3.370303637553841991e-01,-1.285381159308629506e-02,3.085103179172561383e-01,1.132265428719373856e+00,-1.124865557875754707e+00,1.586923296011443441e+00,-2.012984896060793005e+00
-1.603288561374515364e+00,1.402029612718131979e-01,7.328947542606454313e-01,2.569733791900393971e+00,-5.199581040754392980e-01,-5.778835961357188244e-01,-2.600368771130666889e+00
-6.761844654413615707e-01,-3.929143706449174100e-01,-5.649690597062217989e-03,1.936212770490306934e+00,-1.843786970098771905e+00,-1.130612708183922788e+00,5.936317029143731716e-01
-5.648379834921257725e-02,4.863307500055382704e-01,-1.404703336513289269e+00,8.198331935489796551e-01,1.893196085594884615e+00,1.958669738061505683e+00,3.591873733159269833e-01
1.829529015747668463e-01,-1.347028173353796987e-01,-4.490808190729826954e-01,5.996287316422773683e-01,4.963666983592718296e-02,1.476472526022358789e+00,2.937619920272731555e+00
-3.119133110649807694e-01,3.305746376145397569e-01,-6.774905244340079236e-01,1.770452366107192033e+00,-2.726742617640827593e+00,2.035386935585508539e+00,-1.546768314318518689e+00
-5.483386857112351187e-01,7.538612432311264655e-02,5.818369115073065423e-01,5.719547463241163587e-01,-4.789274092038793285e-01,1.943967800844280447e+00,-2.324279487111431397e+00
-1.068699634293275302e+00,-1.187076030967175733e-01,-5.835831328164466925e-01,5.910376953302138858e-01,1.304852397601505842e+00,1.779238543630525804e+00,-5.137324714914046631e-01
3.055019544364778739e-01,5.982230088748887731e-01,-4.126541184175902544e-01,7.653885790159821456e-02,-6.209284309415932235e-01,2.013192509463750390e+00,2.795251456887990038e+00
-1.532069913849628540e+00,-3.413598868373888262e-01,1.320223570215662612e+00,2.180687740797948582e+00,1.268668969906835642e+00,-1.376466989566015764e+00,-3.028424117875033961e+00
8.035894509993739554e-01,7.891012201872582565e-02,-3.652431403267764054e-01,2.110247258491306788e+00,5.382588612180900789e-01,-1.537714309173278782e+00,1.908116110653275577e+00
-1.464584763321344685e+00,5.110981903394442583e-01,1.766007585724953977e+00,1.129092115307209099e+00,-9.637034924843557171e-01,1.477129293185328152e+00,-2.130732436662255314e+00
-1.512159501352762447e+00,-7.598280212768804276e-02,1.228951950243323488e+00,1.775822160679175310e+00,-1.723233380160571926e+00,1.325805708314300002e+00,-2.448691917046675659e+00
-1.553376809561687777e+00,6.596553753174778656e-01,8.493427668593391822e-01,7.949171689207648051e-01,-2.767698112935292443e+00,-1.289369783043030626e+00,-2.740653440961276832e+00
-4.096971819381514113e-01,2.157960934186204938e-01,-9.741559479268078192e-01,1.284011513599210508e+00,1.712770198962175527e+00,1.996655628458932075e+00,-1.557081506837096896e-01
4.116970020340633418e-01,-5.317802617661573361e-01,-4.928984735149133378e-01,2.285988338449262525e+00,2.575067274640591819e+00,6.589627002945568357e-01,-4.088192268988697364e-01
9.308805162275444189e-01,-7.314267756631722683e-01,-9.109276919317541577e-01,2.465293189431248422e+00,-4.950372316598894429e-02,7.746371107063976247e-02,9.124486734061578730e-01
-1.024730544295568313e+00,-4.056593863664488264e-01,7.214444950700547032e-01,1.427040064868551283e+00,2.269034000264347206e+00,-8.497723321033493482e-01,1.355215573642124305e+00
8.785655952642632549e-01,5.337205435628384897e-01,-8.858439776650151032e-01,1.825823072656788781e+00,1.483856655292381532e-03,-2.831684444269695344e-01,-7.869780498188427842e-02
4.509639445021438320e-01,-2.540473948992370001e-01,-3.817601120476585841e-01,2.022362965753258468e+00,9.505640329268771893e-01,-1.105521692499349395e+00,3.761592421596353653e-01
4.232419451729954041e-01,4.747703756139367570e-01,-1.192907883334574537e+00,2.341770812141763081e+00,2.693159621844452012e+00,1.749293428816343532e+00,-2.804458165022000848e+00
1.446503565755372644e+00,6.620729449099447272e-01,-1.005570288255264622e+00,2.025529398437746487e+00,1.922472171551595110e+00,7.332462918887099335e-01,-2.901772580952258984e+00
-1.527290679481883240e+00,3.329214891844864965e-01,2.135117845185803276e-01,1.134785069118826373e+00,-1.519859156523394095e+00,-1.293645760897397246e+00,1.791398642488688076e+00
1.280826810751436895e+00,-9.446606082661419546e-01,-1.190318485871298071e+00,2.402993516837475863e+00,-2.515991600046970866e+00,-4.398697396882516042e-01,2.292879743930760661e+00
8.822617604715068396e-01,-1.116731555055983094e-02,-6.662212092068369174e-01,1.297511472890576334e+00,3.048078731284633136e+00,-1.498854688842503169e+00,1.385460325330075015e+00
-1.581607264404816249e-02,-5.737923504092650173e-01,5.508407912328281419e-01,1.712366704154252961e+00,-4.240913302225544079e-01,1.092832080491693336e+00,-1.317970648607093231e+00
-1.610908982986125393e+00,-4.088506214061200517e-01,6.527548272232897020e-01,2.065857740120195629e+00,-2.634961653618879573e+00,-2.045447397272428525e-01,2.765724310517660989e+00
1.418205118898483441e-01,-6.081875668087350917e-01,-2.690993618542671939e-01,1.888815727846215653e+00,1.409167218136095023e+00,-6.051958313934970857e-01,5.366132646960193320e-01
1.180944131059562974e+00,4.427084437994275312e-01,-7.437162506953307606e-01,1.416917555924221972e+00,-5.359195731549686315e-01,6.896737225341582622e-01,-1.363112126339673047e+00
9.243390191813949386e-01,1.577359324074456559e-01,-5.120703941499300527e-01,2.189677235635578256e+00,-2.597591164224925642e+00,9.699982832123481558e-01,1.152985930753965604e+00
-1.287207208608124986e+00,3.235471715875100074e-01,1.594770188555845181e+00,1.614792805398063802e+00,-2.193446356947890141e+00,1.878055537832473920e+00,-1.615089992401567143e+00
-2.236617284425344021e-01,1.037960511526465623e-01,-5.053097028277782066e-01,1.084144917075116066e+00,1.541489064705494627e+00,1.906769844947571624e+00,8.440863028676397484e-01
1.149711011082974910e+00,7.560096152815609649e-01,-1.244658684221660705e+00,1.702509557958570285e-01,5.245741178061296139e-01,1.996198548076758783e+00,-2.092899114645464742e+00
-1.385613154935284586e+00,-4.492327390148818100e-01,6.717497352422809875e-01,1.613569802440467438e+00,-1.169663723438678415e+00,7.101290936386406294e-01,7.138483889518005832e-01
6.383010564312945334e-01,6.547701665655516479e-01,5.583585096620899968e-01,3.729071749006517278e-01,-2.123993844534957098e+00,1.949993266300475980e+00,7.155120134465264847e-01
-8.664597770558232215e-01,4.489123633978699957e-01,-3.559125016060482594e-02,1.747245053924413094e+00,1.373428765253090766e+00,1.768666164077468128e+00,3.007023995943563399e+00
8.552763823677822508e-01,1.599945974701455498e-02,-8.726489240930219715e-01,1.588368137686690496e+00,-2.484260322513351049e+00,-9.160843798638106383e-01,-6.904603058250557979e-02
3.074514885983035128e-01,-7.980257790019547048e-01,-8.872849940767739696e-01,2.052966681629921908e+00,-2.178153292144731967e+00,-1.078808416405582005e+00,-1.914225777707084575e+00
-1.103231357860894990e+00,-4.314555333229721512e-01,8.171086111326801849e-01,2.341309247406186067e+00,-2.576981135743753093e+00,8.426274439535808014e-01,3.097232949016852643e-01
1.242505620099449537e+00,1.246889477709758332e-01,-9.721753597449809270e-01,1.817879328247132609e+00,5.817354242275953879e-01,8.935167395092169507e-01,9.532661101359298783e-01
-9.020768226600109907e-01,-3.846699620619467019e-01,9.411615034226685772e-01,2.006318929108621418e+00,1.096435609460830740e+00,-1.108149209015092840e+00,2.246039328924777756e+00
-5.623996766786687473e-01,-1.022135598745298468e+00,5.916715017453766379e-01,2.311570275423515231e+00,2.923394934389606625e+00,-4.930883005183122059e-01,1.558538047742406008e-01
1.165443915765318472e+00,5.017954739883645487e-03,-4.516078666519138807e-01,2.327750908067988345e+00,2.667098650435955065e-01,-1.314548806755465149e+00,-1.318201012718347220e+00
1.688770425878298287e+00,8.176875126213536404e-01,-1.233828664020072852e+00,1.925324977571224228e+00,-1.202755550642462312e+00,-7.450330534265253712e-01,-6.910182664825179621e-01
1.524356131340008691e+00,1.007602908603755676e+00,-1.076975634735448439e+00,1.346469823364713214e+00,4.734971153214915240e-01,4.153536194766431766e-01,-2.462416320874051934e+00
